Buchungsnummer	Kontonummer	Kontobezeichnung	Belegdatum	Belegnummer	Buchungstext	Kostentr‰ger	Kostenstelle	Steuerschl¸ssel	Gegenkonto	Sollbetrag EUR	Habenbetrag EUR	USt-Konto	USt-%	SPLIT1
1.503	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	23.02.19	1012	277 - Cafe Engelchen, Berlin	Berlin Schˆneberg			01600	4,87		01406	19,00	
1.504	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	23.02.19	1025	112 - Cafe Engelchen , Berlin	Berlin Schˆneberg			01600	5,63		01406	19,00	
1.405	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	04.03.19	967	Bankkarte 32,6 Bolero Rothenbaum GmbH, Hamburg (Fresh Restaurant  Bar) 99 04.03.	Dermalog			01700	32,60			0,00	
1.418	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	04.03.19	967	<Storno> Bankkarte 32,6 Bolero Rothenbaum GmbH, Hamburg (Fresh Restaurant  Bar) 	Dermalog			01700	-32,60			0,00	
1.419	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	05.03.19	967	Bankkarte 32,6 Bolero Rothenbaum GmbH, Hamburg (Fresh Restaurant  Bar) 99 04.03.	Dermalog			01700	27,39		01406	19,00	
1.404	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	06.03.19	966	Bolero Hamburg	Dermalog			01600	14,71		01406	19,00	
1.483	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	06.03.19	1017	79 - Restaurant Suzy Wong, Hamburg	Dermalog			01600	20,00		01406	19,00	
1.408	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	08.03.19	970	Mama Trattoria, Hamburg	Dermalog			01600	12,35		01406	19,00	
1.406	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	11.03.19	968	Mama Trattoria, Hamburg	Dermalog			01600	12,61		01406	19,00	
1.512	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	11.03.19	1029	267 - Kartenzahlung ALEX HAMBURG 1320 ALEX Hamburg im Alsterpavillon//Ham 2019-0	Dermalog			01700	22,86		01406	19,00	
1.417	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	13.03.19	973	Block House Restaurant	Dermalog			01600	21,10			0,00	
1.498	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	13.03.19	973	<Storno> Block House Restaurant	Dermalog			01600	-21,10			0,00	
1.499	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	13.03.19	973	Block House Restaurant	Dermalog			01600	17,73		01406	19,00	
1.407	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	15.03.19	969	Barzahlung 14 mama Trattoria, Hamburg 111 15.03.2019 DEUTSCHLAND HAMBURG  ()	Dermalog			01600	11,76		01406	19,00	
1.165	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	19.03.19	799	Kartenzahlung VAPIANO//Hamburg/DE 2019-03-18T21:12:33 KFN 1 VJ 2012				01700	9,37		01406	19,00	
1.361	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	19.03.19	936	Mama Trattoria	Dermalog			01600	12,35		01406	19,00	
1.487	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	19.03.19	1019	89 - Alex, Hamburg	Dermalog			01700	10,92		01406	19,00	
1.450	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	22.03.19	1002	64 - Mama Trattoria, Hamburg	Dermalog			01600	14,70			0,00	
1.491	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	22.03.19	1002	<Storno> 64 - Mama Trattoria, Hamburg	Dermalog			01600	-14,70			0,00	
1.492	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	22.03.19	1002	64 - Mama Trattoria, Hamburg	Dermalog			01600	12,35		01406	19,00	
1.048	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	25.03.19	702	Referenz 65146903063386220319200725Mandat 144282Einreicher-ID DE54ZZZ00000657918				01730	19,24		01406	19,00	
1.224	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	25.03.19	852	alex hamburg				01750	14,29		01406	19,00	
1.066	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	29.03.19	717	5	Referenz 69173176250169270319132121Mandat 159664Einreicher-ID DE76ZZZ000015588	M-R 7408			01730	16,50			0,00	
1.181	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	29.03.19	815	Kartenzahlung MAMA RESTAURANTS GM//HAMBURG/DE 2019-03-28T13:02:33 KFN 1 VJ 2012				01700	12,35		01406	19,00	
1.476	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	29.03.19	717	<Storno> 5	Referenz 69173176250169270319132121Mandat 159664Einreicher-ID DE76ZZZ	M-R 7408			01730	-16,50			0,00	
1.057	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	02.04.19	709	Referenz 65146903063701010419194758Mandat 285221Einreicher-ID DE54ZZZ00000657918				01730	4,29		01406	19,00	
1.058	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	02.04.19	710	Referenz 65039452026946010419130024Mandat 207255Einreicher-ID DE16ZZZ00000020245	Dermalog			01730	12,35		01406	19,00	
1.059	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	03.04.19	711	Referenz 54045949729403020419104935Mandat 139303Einreicher-ID DE27ZZZ00001862368	Dermalog			01730	6,28		01406	19,00	
1.062	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	04.04.19	714	 Referenz 65133527100522040419105520Mandat 135315Einreicher-ID DE16ZZZ0000002024				01730	2,93		01406	19,00	
1.063	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	04.04.19	714	<Storno>  Referenz 65133527100522040419105520Mandat 135315Einreicher-ID DE16ZZZ0				01730	-2,93		01406	19,00	
1.064	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	05.04.19	715	 Referenz 65133527100522040419105520Mandat 135315Einreicher-ID DE16ZZZ0000002024				01730	3,49			0,00	
1.075	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	05.04.19	726	Referenz 69595050032477030419132013Mandat 232706Einreicher-ID DE70ZZZ00000221324				01730	12,61		01406	19,00	
1.076	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	05.04.19	727		Referenz 52098262028014040419172956Mandat 116974Einreicher-ID DE54ZZZ0000204783				01730	8,82		01406	19,00	
1.396	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	05.04.19	960	Lucacelli Gastro GmbH	Dermalog			01730	8,82		01406	19,00	
1.485	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	05.04.19	728	103 - Referenz 69188528026398040419094223Mandat 	Dermalog			01730	2,02		01406	19,00	
1.078	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	08.04.19	729		Referenz 55500747007777060419143510Mandat OFFLINEEinreicher-ID DE06ZZZ000017710				01730	13,78		01406	19,00	
1.079	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	08.04.19	730		Referenz 69595045660344050419113647Mandat 276932Einreicher-ID DE70ZZZ0000022132				01730	12,10		01406	19,00	
1.080	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	08.04.19	731	Referenz 56003116246804060419150334Mandat 420397Einreicher-ID DE58ZZZ00000257236				01730	4,53			0,00	
1.081	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	08.04.19	732		Referenz 68064737932376070419132934Mandat OFFLINEEinreicher-ID DE66ZZZ000016138				01730	21,43		01406	19,00	
1.082	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	08.04.19	733		Referenz 60949539018984050419174313Mandat OFFLINEEinreicher-ID DE22ZZZ000018941				01730	7,56		01406	19,00	
1.084	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	08.04.19	735		Referenz 54045948432912080419164556Mandat OFFLINEEinreicher-ID DE27ZZZ000018623				01730	38,75		01406	19,00	
1.086	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	08.04.19	735	<Storno> 	Referenz 54045948432912080419164556Mandat OFFLINEEinreicher-ID DE27ZZZ				01730	-38,75		01406	19,00	
1.488	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	08.04.19	731	<Storno> Referenz 56003116246804060419150334Mandat 420397Einreicher-ID DE58ZZZ00				01730	-4,53			0,00	
1.085	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	09.04.19	736	Referenz 60036537114279080419164932Mandat 115170Einreicher-ID DE41ZZZ00001091548				01730	2,77		01406	19,00	
1.087	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	09.04.19	737	Referenz 54045948432912080419164556Mandat OFFLINEEinreicher-ID DE27ZZZ000018623				01730	46,11			0,00	
1.088	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	10.04.19	738	Referenz 68232544009392090419192853Mandat OFFLINEEinreicher-ID DE36ZZZ0000070916				01730	5,88		01406	19,00	
1.089	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	11.04.19	739	Referenz 00202168003685100419163727Mandat 375797Einreicher-ID DE3813500000020140				01730	84,03		01406	19,00	
1.090	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	11.04.19	740	Referenz 69595050033262090419153840Mandat 240777Einreicher-ID DE70ZZZ00000221324				01730	2,94		01406	19,00	
1.091	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	11.04.19	741	Referenz 65133527101088100419150910Mandat OFFLINEEinreicher-ID DE16ZZZ0000002024				01730	5,61		01406	19,00	
1.092	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	11.04.19	742	Referenz 79906108001970110419121219Mandat OFFLINEEinreicher-ID DE82CC10000034662				01730	5,80		01406	19,00	
1.341	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	11.04.19	739	<Storno> Referenz 00202168003685100419163727Mandat 375797Einreicher-ID DE3813500				01730	-84,03		01406	19,00	
1.094	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	15.04.19	744	Referenz 54227187002880120419112418Mandat OFFLINEEinreicher-ID DE98ZZZ0999999999				01730	2,44		01406	19,00	
1.095	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	15.04.19	745	Referenz 65334801006644110419143415Mandat 272880Einreicher-ID DE16ZZZ00000020245				01730	2,69		01406	19,00	
1.096	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	15.04.19	746		Referenz 65334801006616100419133220Mandat OFFLINEEinreicher-ID DE16ZZZ000000202				01730	3,19		01406	19,00	
1.097	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	15.04.19	747		Referenz 56003724186192130419154811Mandat OFFLINEEinreicher-ID DE58ZZZ000002572				01730	14,45		01406	19,00	
1.098	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	15.04.19	748	Referenz 69183424219967140419200336Mandat OFFLINEEinreicher-ID DE600010000012722				01730	18,07		01406	19,00	
1.486	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	15.04.19	1018	113 - Referenz 54227187002880120419112418Mandat OFFLINEEinreicher-ID DE98ZZZ0999	Dermalog			01730	1,84		01406	19,00	
1.099	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	16.04.19	749	Referenz 65133527101578150419081517Mandat OFFLINEEinreicher-ID DE16ZZZ0000002024				01730	2,93		01406	19,00	
1.100	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	17.04.19	750		Referenz 15041658001200223125317634065317634Mandat 6531763415141904151658Einrei				01730	12,40			0,00	
1.101	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	17.04.19	751		Referenz 69595048037858150419140809Mandat 456301Einreicher-ID DE70ZZZ0000022132				01730	2,94		01406	19,00	
1.508	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	17.04.19	750	<Storno> 	Referenz 15041658001200223125317634065317634Mandat 6531763415141904151				01730	-12,40			0,00	
1.509	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	17.04.19	750	3 - Referenz 150416580012002231253176340653176				01730	10,42		01406	19,00	
1.102	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	18.04.19	752	Referenz VZ1904180067221704Mandat 148999Einreicher-ID DE37SCC00000040819HENSSLER				01730	9,66		01406	19,00	
1.105	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	23.04.19	755	Referenz 79906108001989120419125546Mandat OFFLINEEinreicher-ID DE82CC10000034662				01730	5,80		01406	19,00	
1.106	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	23.04.19	756	Referenz 68064737932743180419140406Mandat 176338Einreicher-ID DE09ZZZ00000276063				01730	16,72		01406	19,00	
1.107	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	23.04.19	757	Referenz 69595046015143170419174112Mandat 223959Einreicher-ID DE70ZZZ00000221324				01730	17,73		01406	19,00	
1.239	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	23.04.19	866	Serways, Ausser Haus, Gˆttingen Ost, Jˆrg Nieswendt				01600	4,60			0,00	
1.494	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	23.04.19	866	<Storno> Serways, Ausser Haus, Gˆttingen Ost, Jˆrg Nieswendt				01600	-4,60			0,00	
1.495	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	23.04.19	866	Serways, Ausser Haus, Gˆttingen Ost, Jˆrg Nieswendt				01600	3,87		01406	19,00	
1.412	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	24.04.19	763	Referenz VZ1904240366412304Mandat 201402Einreicher-ID DE37SCC00000040819THE BREA				01730	62,79			0,00	
1.522	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	24.04.19	763	<Storno> Referenz VZ1904240366412304Mandat 201402Einreicher-ID DE37SCC0000004081				01730	-62,79			0,00	
1.523	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	24.04.19	763	Referenz VZ1904240366412304Mandat 201402Einreicher-ID DE37SCC00000040819THE BREA				01730	52,76		01406	19,00	
1.115	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	26.04.19	764	Referenz VZ1904260028632404Mandat 970620Einreicher-ID DE37SCC00000040819PLLEK//A				01730	26,05		01406	19,00	
1.240	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	26.04.19	867	Coconut und Curry				01600	7,14		01406	19,00	
1.136	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	29.04.19	774	Referenz VZ1904290013082604Mandat 270878Einreicher-ID DE37SCC00000040819COCONUT 				01730	7,14		01406	19,00	
1.170	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	29.04.19	804	Referenz VZ1904290013812604Mandat 496658Einreicher-ID DE37SCC00000040819PRATER W				01730	10,25		01406	19,00	
1.242	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	29.04.19	869	Starbucks Coffee Austria GmbH, Store W Rotenturmstraﬂe Wien				01730	3,55			0,00	
1.243	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	29.04.19	869	<Storno> Starbucks Coffee Austria GmbH, Store W Rotenturmstraﬂe Wien				01730	-3,55			0,00	
1.244	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	29.04.19	869	Starbucks Coffee Austria GmbH, Store W Rotenturmstraﬂe Wien				01730	2,98		01406	19,00	
1.350	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	29.04.19	804	<Storno> Referenz VZ1904290013812604Mandat 496658Einreicher-ID DE37SCC0000004081				01730	-10,25		01406	19,00	
1.203	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	30.04.19	833	Kartenzahlung Mochi//Wien/AT/1 2019-04-27T18:13:20 KFN 1 VJ 2012				01700	14,45		01406	19,00	
1.206	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	30.04.19	836	Kartenzahlung Mochi//Wien/AT/1 2019-04-27T18:13:20 KFN 1 VJ 2012					01700	14,45		01406	19,00	
1.241	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	30.04.19	868	Referenz VZ1904300041392804Mandat 141475Einreicher-ID DE37SCC00000040819CASTELLE				01730	20,67		01406	19,00	
1.245	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	30.04.19	836	<Storno> Kartenzahlung Mochi//Wien/AT/1 2019-04-27T18:13:20 KFN 1 VJ 2012					01700	-14,45		01406	19,00	
1.364	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	27.05.19	938	Monsalvy	Prorekrut			01700	19,08		01406	19,00	
1.313	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	15.07.19	902	Referenz 54111096010765120719113438Mandat 243778Einreicher-ID DE71ZZZ00001347379				01730	8,39		01406	19,00	
1.541	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	15.07.19	1052	1883 - Referenz 60978223862442120719154234Mandat 222748Einreicher-ID DE32ZZZ0000	Dermalog			01730	13,61		01406	19,00	
1.543	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	22.07.19	1054	1902 - Kartenzahlung Rest. Smit-Bokkum//VOLENDAM/NL/1 2019-07-18T15:05:57 KFN 1 	M-R 7408			01700	17,56		01406	19,00	
1.188	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	23.07.19	822	Kartenzahlung Smit Bokkum bv//VOLENDAM/NL/1 2019-07-21T14:45:53 KFN 1 VJ 2012				01700	17,39		01406	19,00	
1.507	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	24.07.19	1026	7663 - Blooker, Amsterdam				01700	18,53		01406	19,00	
1.237	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	25.07.19	864	Kartenzahlung CCV.PLLEK//AMSTERDAM/NL/1 2019-07-22T14:36:47 KFN 1 VJ 2012					01700	4,71		01406	19,00	
1.220	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	30.07.19	848	Kartenzahlung CCV.PLLEK//AMSTERDAM/NL/1 2019-07-27T17:49:47 KFN 1 VJ 2012				01700	25,38		01406	19,00	
1.143	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	13.08.19	781	Kartenzahlung CoffeeCompany//AMSTERDAM/NL/1 2019-08-12T10:52:32 KFN 1 VJ 2012				01700	2,95			0,00	
1.163	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	13.08.19	781	<Storno> Kartenzahlung CoffeeCompany//AMSTERDAM/NL/1 2019-08-12T10:52:32 KFN 1 V				01700	-2,95			0,00	
1.164	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	13.08.19	781	Kartenzahlung CoffeeCompany//AMSTERDAM/NL/1 2019-08-12T10:52:32 KFN 1 VJ 2012				01700	2,48		01406	19,00	
1.233	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	13.08.19	860	Kartenzahlung CCV.BP MOLENAAR//VOLENDAM/NL/1 2019-08-10T08:15:45 KFN 1 VJ 2012				01700	44,95		01406	19,00	
1.156	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	14.08.19	793	Kartenzahlung CoffeeCompany//AMSTERDAM/NL/1 2019-08-12T12:17:16 KFN 1 VJ 2012				01700	5,76		01406	19,00	
1.215	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	15.08.19	843	Kartenzahlung Versenzo bv//AMSTERDAM/NL/1 2019-08-13T16:16:23 KFN 1 VJ 2012				01700	11,80			0,00	
1.166	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	16.08.19	800	CoffeeCompany//AMSTERDAM/NL/1 2019-08-14T14:40:49 KFN 1 VJ 2012 Kartenzahlung				01700	3,28		01406	19,00	
1.173	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	16.08.19	807	CoffeeCompany//AMSTERDAM/NL/1 2019-08-15T08:12:39 KFN 1 VJ 2012 Kartenzahlung				01700	2,48		01406	19,00	
1.205	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	16.08.19	835	De Ysbreker B.V.//AMSTERDAM/NL/1 2019-08-14T18:02:35 KFN 1 VJ 2012 Kartenzahlung				01700	3,57		01406	19,00	
1.227	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	19.08.19	855	CoffeeCompany//AMSTERDAM/NL/1 2019-08-16T10:05:01 KFN 1 VJ 2012 Kartenzahlung				01700	2,48		01406	19,00	
1.228	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	19.08.19	856	CoffeeCompany//AMSTERDAM/NL/1 2019-08-16T10:05:01 KFN 1 VJ 2012 Kartenzahlung				01700	2,48		01406	19,00	
1.229	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	19.08.19	856	<Storno> CoffeeCompany//AMSTERDAM/NL/1 2019-08-16T10:05:01 KFN 1 VJ 2012 Kartenz				01700	-2,48		01406	19,00	
1.236	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	20.08.19	863	CCV.PLLEK//AMSTERDAM/NL/1 2019-08-1 7T19:26:46 Folgenr.000 Verfalld.202 2-12				01740	9,66		01406	19,00	
1.171	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	23.08.19	805	De Pont B.V.//AMSTERDAM/NL/1 2019-0 8-21T14:22:21 Folgenr.000 Verfalld. 2022-12				01740	5,13		01406	19,00	
1.471	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	11.10.19	549	OLB Backerei K. Schmidt//PREUsISCH OLDE2019-10-10T13:09:20 KFN1 VJ 2012 Ka		Kessebˆhmer		01700	7,93		01401	7,00	
1.472	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	11.10.19	549	<Storno> OLB Backerei K. Schmidt//PREUsISCH OLDE2019-10-10T13:09:20 KFN1 VJ 2012		Kessebˆhmer		01700	-7,93		01401	7,00	
1.473	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	11.10.19	1009	OLB Backerei K. Schmidt//PREUsISCH OLDE2019-10-10T13:09:20 KFN1 VJ 2012 Ka		Kessebˆhmer		01700	7,93		01401	7,00	
1.461	06642	Eingeschr‰nkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	30.10.19	1006	OLB ACCORINVEST GERMANY GMBH//MUENCHEN/2019-10-28T21:02:35 KFN 1 VJ 2012 K				01700	7,48		01406	19,00	
257	06673	Reisekosten Unternehmer, Fahrtkosten	02.01.19	226	OLB 100011950181	DB			01700	60,28		01401	7,00	
1.438	06673	Reisekosten Unternehmer, Fahrtkosten	02.01.19	990	430 - Parkgarage Hofbr‰ukeller M¸nchen	M-R 7408			01600	12,61		01406	19,00	
1.443	06673	Reisekosten Unternehmer, Fahrtkosten	03.01.19	995	451 - Olympia Einkaufszentrum, Hanauer Str.	M-R 7408			01600	4,20		01406	19,00	
1.442	06673	Reisekosten Unternehmer, Fahrtkosten	04.01.19	994	449 - Kirchenstr. M¸nchen	M-R 7408			01600	2,10		01406	19,00	
1.431	06673	Reisekosten Unternehmer, Fahrtkosten	06.01.19	985	410 - Apcoa Parking	M-R 7408			01600	7,56		01406	19,00	
1.481	06673	Reisekosten Unternehmer, Fahrtkosten	17.01.19	1015	439 - BVG Rathaus Schˆneberg, Berlin	Berlin Schˆneberg			01600	4,71		01406	19,00	
1.433	06673	Reisekosten Unternehmer, Fahrtkosten	18.01.19	987	420 - 	Parkplatz Ystader Str. 16				01600	4,20		01406	19,00	
1.432	06673	Reisekosten Unternehmer, Fahrtkosten	19.01.19	986	419 - Parkplatz Ystader Str. 16				01600	0,84		01406	19,00	
282	06673	Reisekosten Unternehmer, Fahrtkosten	21.01.19	251	OLB Kartenzahlung BERLINER	BVG			01700	8,41		01401	7,00	
1.358	06673	Reisekosten Unternehmer, Fahrtkosten	21.01.19	251	<Storno> OLB Kartenzahlung BERLINER	BVG			01700	-8,41		01401	7,00	
1.359	06673	Reisekosten Unternehmer, Fahrtkosten	21.01.19	934	OLB Kartenzahlung BERLINER	BVG			01700	7,56		01406	19,00	
1.428	06673	Reisekosten Unternehmer, Fahrtkosten	21.01.19	982	395 - Parkgarage Hudtwalckerstrasse	Dermalog			01600	1,26		01406	19,00	
1.420	06673	Reisekosten Unternehmer, Fahrtkosten	22.01.19	974	399 - Einzelkarte HVV, Hamburg AB oder 2 Ringe, 2.Kl.	Dermalog			01600	2,77		01406	19,00	
1.479	06673	Reisekosten Unternehmer, Fahrtkosten	22.01.19	1013	403 - Nahverkehr, Hamburg				01600	2,15		01401	7,00	
1.422	06673	Reisekosten Unternehmer, Fahrtkosten	23.01.19	976	408 - Einzelkarte HVV, Nahbereich, 2.Kl.	Dermalog			01600	1,93		01406	19,00	
1.423	06673	Reisekosten Unternehmer, Fahrtkosten	23.01.19	977	409 - Einzelkarte HVV, Nahbereich, 2.Kl.	Dermalog			01600	1,93		01406	19,00	
1.439	06673	Reisekosten Unternehmer, Fahrtkosten	25.01.19	991	431 - Parkgarage Hofbr‰ukeller M¸nchen	M-R 7408			01600	20,17		01406	19,00	
