Buchungsnummer	Kontonummer	Kontobezeichnung	Belegdatum	Belegnummer	Buchungstext	Kostentr‰ger	Kostenstelle	Steuerschl¸ssel	Gegenkonto	Sollbetrag EUR	Habenbetrag EUR	USt-Konto	USt-%	SPLIT1
769	01406	Abziehbare Vorsteuer 19 %	18.06.18	695	Kartenzahlung Kartenzahlung Aral Tankstelle M¸nchberg Stammbach 2018-06-16T07:18	M-ZO 523	Commerzbank		01700	13,17			0,00	
1.394	01406	Abziehbare Vorsteuer 19 %	18.06.18	1244	Kartenzahlung KAY TEXTILREINIGUNG INH. SE//FRANKF 2018-06-13T09:42:59 KFN 1 VJ 2	Commerzbank	Arbeitskleidung		01700	11,18			0,00	
2.086	01406	Abziehbare Vorsteuer 19 %	18.06.18	213	<Storno> H4 HOTEL FRANKFURT MES  - FRANKFURT 000 - BP		Commerzbank		01710	-0,45			0,00	
2.505	01406	Abziehbare Vorsteuer 19 %	18.06.18	213	H4 HOTEL FRANKFURT MES  - FRANKFURT 000 - BP		Commerzbank		01750	0,45			0,00	
206	01406	Abziehbare Vorsteuer 19 %	20.06.18	193	Kartenzahlung POLLUX GRUNDSTUECKSGESELLS//HAMBURG 2018-06-12T19:08:15 KFN 1 VJ 2	M-ZO 523	Commerzbank		01700	3,83			0,00	
207	01406	Abziehbare Vorsteuer 19 %	20.06.18	194	Kartenzahlung POLLUX GRUNDSTUECKSGESELLS//HAMBURG 2018-06-13T19:37:48 KFN 1 VJ 2	M-ZO 523	Commerzbank		01700	3,83			0,00	
208	01406	Abziehbare Vorsteuer 19 %	20.06.18	195	Kartenzahlung POLLUX GRUNDSTUECKSGESELLS//HAMBURG 2018-06-14T10:20:10 KFN 1 VJ 2	M-ZO 523	Commerzbank		01700	0,56			0,00	
209	01406	Abziehbare Vorsteuer 19 %	20.06.18	196	Kartenzahlung POLLUX GRUNDSTUECKSGESELLS//HAMBURG 2018-06-15T19:28:42 KFN 1 VJ 2	M-ZO 523	Commerzbank		01700	3,83			0,00	
231	01406	Abziehbare Vorsteuer 19 %	22.06.18	214	H4 HOTEL FRANKFURT MES FRANKFURT 000 - P	M-ZO 523	Commerzbank		01710	9,58			0,00	
756	01406	Abziehbare Vorsteuer 19 %	22.06.18	682	Kartenzahlung ESSO DEUTSCHLAND GMBH//Frankfurt/DE 2018-06-21T08:43:19 KFN 1 VJ 2	M-ZO 523	Commerzbank		01700	12,04			0,00	
2.078	01406	Abziehbare Vorsteuer 19 %	22.06.18	214	<Storno> H4 HOTEL FRANKFURT MES FRANKFURT 000 - P	M-ZO 523	Commerzbank		01710	-9,58			0,00	
2.079	01406	Abziehbare Vorsteuer 19 %	22.06.18	214	H4 HOTEL FRANKFURT MES FRANKFURT 000 - P	M-ZO 523	Commerzbank		01750	9,58			0,00	
2.475	01406	Abziehbare Vorsteuer 19 %	22.06.18	1266	LM IT Services AG DEUTDE3B265 DE82265700900058010000 ReNr WWDE-0105186 Anne Rich		KVR		01700	18,81			0,00	
605	01406	Abziehbare Vorsteuer 19 %	23.06.18	559	mobilcom-debitel Kd 0014627444 Wir sagen danke. RG-N r. M18038731990 69,84 EUR E		Handy - Mobilcom		01700	11,15			0,00	
613	01406	Abziehbare Vorsteuer 19 %	23.06.18	559	<Storno> mobilcom-debitel Kd 0014627444 Wir sagen danke. RG-N r. M18038731990 69		Handy - Mobilcom		01700	-11,15			0,00	
614	01406	Abziehbare Vorsteuer 19 %	25.06.18	559	mobilcom-debitel Kd 0014627444 Wir sagen danke. RG-N r. M18038731990 69,84 EUR E		Handy - Mobilcom		01700	11,15			0,00	
2.350	01406	Abziehbare Vorsteuer 19 %	27.06.18	1439	PayPal (Europe) S.a.r.l. et Cie., S .C.A. PP.2280.PP . AVANQUESTUK, Ihr Einka uf		Stammbaum		01700	4,31			0,00	
213	01406	Abziehbare Vorsteuer 19 %	28.06.18	200	Bavaria Parkgaragen GmbH, Rosenkavalierplatz 14, 81925 München	M-ZO 523	Commerzbank		01600	3,19			0,00	
726	01406	Abziehbare Vorsteuer 19 %	28.06.18	658	Kartenzahlung SB Tank 0086// Wedel /DE 2018-06-27T19:56:47 KFN 1 VJ 2012	M-ZO 523	Commerzbank		01700	9,74			0,00	
214	01406	Abziehbare Vorsteuer 19 %	29.06.18	201	Bavaria Parkgaragen GmbH, Rosenkavalierplatz 14, 81925 München	M-ZO 523	Commerzbank		01600	2,39			0,00	
758	01406	Abziehbare Vorsteuer 19 %	29.06.18	684	Kartenzahlung SHELL 2404// Fuerholzen /DE 2018-06-28T02:07:00 KFN 1 VJ 2012	M-ZO 523	Commerzbank		01700	15,34			0,00	
185	01406	Abziehbare Vorsteuer 19 %	02.07.18	176	Skyline Plaza Pollux GmbH & Co. KG	M-ZO 523	Commerzbank		01600	0,96			0,00	
187	01406	Abziehbare Vorsteuer 19 %	03.07.18	178	Fraport AG, Frankfurt Flughafen	M-ZO 523	Commerzbank		01600	3,51			0,00	
190	01406	Abziehbare Vorsteuer 19 %	03.07.18	181	Esso Station, Mainzer Landstraße 378, Frankfurt	M-ZO 523	Commerzbank		01700	12,00			0,00	
56	01406	Abziehbare Vorsteuer 19 %	04.07.18	164	Pollux GmbH & Co. KG, Skyline Plaza	M-ZO 523 | 7	Commerzbank		01600	0,96			0,00	
188	01406	Abziehbare Vorsteuer 19 %	04.07.18	179	Fraport AG, Frankfurt Flughafen	M-ZO 523	Commerzbank		01600	3,51			0,00	
191	01406	Abziehbare Vorsteuer 19 %	04.07.18	182	Greding West, Autogrill Deutschland GmbH, BAB9, An der Autobahn 10, 91171 Gredin	M-ZO 523	Commerzbank		01700	14,17			0,00	
192	01406	Abziehbare Vorsteuer 19 %	04.07.18	182	<Storno> Greding West, Autogrill Deutschland GmbH, BAB9, An der Autobahn 10, 911	M-ZO 523	Commerzbank		01700	-14,17			0,00	
645	01406	Abziehbare Vorsteuer 19 %	04.07.18	590		Vodafone GmbH Kd.Nr. 001910905173 VK 1018840053 R g.Nr. 003522269632 vom 19.06.		Festnetz - Vodafone		01700	6,22			0,00	
193	01406	Abziehbare Vorsteuer 19 %	05.07.18	182	Greding West, Autogrill Deutschland GmbH, BAB9, An der Autobahn 10, 91171 Gredin	M-ZO 523	Commerzbank		01700	14,17			0,00	
199	01406	Abziehbare Vorsteuer 19 %	05.07.18	185	IC HOT. FRANKF. AIRPOR FRANKFURT 000	Commerzbank			01700	1,44			0,00	
1.578	01406	Abziehbare Vorsteuer 19 %	05.07.18	185	<Storno> IC HOT. FRANKF. AIRPOR FRANKFURT 000	Commerzbank			01700	-1,44			0,00	
1.579	01406	Abziehbare Vorsteuer 19 %	05.07.18	185	IC HOT. FRANKF. AIRPOR FRANKFURT 000		Commerzbank		01750	1,44			0,00	
28	01406	Abziehbare Vorsteuer 19 %	06.07.18	28	Inspektion	M-ZO 523 | 7			01600	65,56			0,00	
29	01406	Abziehbare Vorsteuer 19 %	06.07.18	29	Batterieeinbau	M-ZO 523 | 7			01600	11,37			0,00	
194	01406	Abziehbare Vorsteuer 19 %	06.07.18	183		Kartenzahlung AGIP KLAIS//Klais/DE 2018-07-05T16:24:17 KFN 1 VJ 2012	M-ZO 523			01700	3,78			0,00	
595	01406	Abziehbare Vorsteuer 19 %	06.07.18	550		Lexware Haufe DEUTDE6FXXX DE47680700300035041300 Re-Nr. 0639192395 - Lexware bu	Haufe Lexware			01700	8,15			0,00	
195	01406	Abziehbare Vorsteuer 19 %	09.07.18	184	Kartenzahlung TIME TEXTILREINIGUN//GELTENDORF/DE 2018-07-06T09:59:57 KFN 1 VJ 20				01700	22,35			0,00	
590	01406	Abziehbare Vorsteuer 19 %	09.07.18	545	Kartenzahlung REIFEN-CENTER GMBH K K//ASCHHEIM/DE 2018-07-06T09:21:28 KFN 1 VJ 2	M-ZO 523			01700	48,22			0,00	
591	01406	Abziehbare Vorsteuer 19 %	09.07.18	546		Kartenzahlung REIFEN-CENTER GMBH K K//ASCHHEIM/DE 2018-07-06T09:15:56 KFN 1 VJ 	M-ZO 523			01700	38,64			0,00	
1.036	01406	Abziehbare Vorsteuer 19 %	09.07.18	910	Kartenzahlung XXXM103XXXMEDIA MAR//MUENCHEN/DE 2018-07-07T16:37:51 KFN 1 VJ 2012	Kabel			01700	3,19			0,00	
592	01406	Abziehbare Vorsteuer 19 %	10.07.18	547		A.T.U AUTO-TEILE-UNGER 060717391066599201200003380 ELV6562 0014 06.07 17.39 ME1	M-ZO 523			01700	40,11			0,00	
501	01406	Abziehbare Vorsteuer 19 %	11.07.18	460		Kartenzahlung POLLUX GRUNDSTUECKSGESELLS//HAMBURG 2018-07-04T17:11:43 KFN 1 VJ 	M-ZO 523	Commerzbank		01700	0,96			0,00	
632	01406	Abziehbare Vorsteuer 19 %	12.07.18	577		Telefonica Germany GmbH + Co. OHG Kd-Nr.:17337791,Rg-Nr.:1849621690/5 ,Mehr Inf		Handy - O2		01700	2,55			0,00	
655	01406	Abziehbare Vorsteuer 19 %	12.07.18	600	XING SE G000.0000-010D.AC1E XING PRM1180700 41375 Anne Richter Vielen Dank und w		Abo - XING		01700	3,33			0,00	
1.388	01406	Abziehbare Vorsteuer 19 %	16.07.18	1238	Studiengemeinschaft Werner Kamprath Darmstadt GmbH Rate 15 End-to-End-Ref.: 2389		SAP Lehrgang		01700	23,79			0,00	
606	01406	Abziehbare Vorsteuer 19 %	23.07.18	560	mobilcom-debitel Kd 0014627444 Wir sagen danke. RG-N r. M18045346647 139,79 EUR 		Handy - Mobilcom		01700	22,32			0,00	
615	01406	Abziehbare Vorsteuer 19 %	23.07.18	560	<Storno> mobilcom-debitel Kd 0014627444 Wir sagen danke. RG-N r. M18045346647 13		Handy - Mobilcom		01700	-22,32			0,00	
2.372	01406	Abziehbare Vorsteuer 19 %	24.07.18	1456	Unikredit Bank AG HYVEDEMMXXX DE09700202701630165004 Audi Kauf WAUZZZF43HA086273				01700	798,32			0,00	
616	01406	Abziehbare Vorsteuer 19 %	25.07.18	560	mobilcom-debitel Kd 0014627444 Wir sagen danke. RG-N r. M18045346647 139,79 EUR 		Handy - Mobilcom		01700	22,32			0,00	
697	01406	Abziehbare Vorsteuer 19 %	26.07.18	635	Unikredit Bank AG HYVEDEMMXXX DE09700202701630165004 Audi Kauf WAUZZZF43HA086273				01700	798,32			0,00	
2.374	01406	Abziehbare Vorsteuer 19 %	26.07.18	635	<Storno> Unikredit Bank AG HYVEDEMMXXX DE09700202701630165004 Audi Kauf WAUZZZF4				01700	-798,32			0,00	
431	01406	Abziehbare Vorsteuer 19 %	30.07.18	396	Single Tageskarte, M¸nchen Innenraum				01600	1,07			0,00	
467	01406	Abziehbare Vorsteuer 19 %	30.07.18	427	Kartenzahlung FRAPORT AG//FRANKFURT/DE 2018-07-28T15:34:11 KFN 1 VJ 2012	M-ZO 523	SAP Lehrgang		01700	2,55			0,00	
468	01406	Abziehbare Vorsteuer 19 %	30.07.18	428	P605-Hotel, Frankfurt Airport Fraport AG	M-ZO 523	SAP Lehrgang		01700	7,34			0,00	
469	01406	Abziehbare Vorsteuer 19 %	30.07.18	429	P605-Hotel, Frankfurt Airport Fraport AG	M-ZO 523	SAP Lehrgang		01700	3,51			0,00	
2.640	01406	Abziehbare Vorsteuer 19 %	30.07.18	1011	Kartenzahlung ICH FRANKFURT AIRPORT//FRANKFURT/DE 2018-07-28T13:41:18 KFN 1 VJ 2	SAP Lehrgang			01700	1,44			0,00	
429	01406	Abziehbare Vorsteuer 19 %	01.08.18	394	Einzelfahrt 1 Zone, M¸nchen				01600	0,46			0,00	
175	01406	Abziehbare Vorsteuer 19 %	02.08.18	170	Shell Station, Johann Lex GmbH	M-R 7408			01700	5,17			0,00	
646	01406	Abziehbare Vorsteuer 19 %	02.08.18	591		Vodafone GmbH Kd.Nr. 001910905173 VK 1018840053 R g.Nr. 003525632784 vom 19.07.		Festnetz - Vodafone		01700	6,22			0,00	
1.374	01406	Abziehbare Vorsteuer 19 %	02.08.18	1224	EB *Collabothon 2018 F 801-413-7200IE		Fortbildung - Softw		01700	3,19			0,00	
2.419	01406	Abziehbare Vorsteuer 19 %	02.08.18	1224	<Storno> EB *Collabothon 2018 F 801-413-7200IE		Fortbildung - Softw		01700	-3,19			0,00	
1.387	01406	Abziehbare Vorsteuer 19 %	03.08.18	1237	"SGD DEUTDEFF508 DE03508700050010056000 ReNr 102157191 - Anne Richter, SAP Semin		SAP Lehrgang		01700	17,56			0,00	
525	01406	Abziehbare Vorsteuer 19 %	06.08.18	482	Holzkirchen Süd J+L Nussbaum OHG, Raststätte BAB 8, 83607 Holzkirchen Oberbayern	Umwandler DC/AC 24V			01700	14,37			0,00	
596	01406	Abziehbare Vorsteuer 19 %	07.08.18	551		"Lexware Haufe DEUTDE6FXXX DE47680700300035041300 Re-Nr. 0639192395 - Lexware b	Haufe Lexware			01700	8,15			0,00	
1.038	01406	Abziehbare Vorsteuer 19 %	07.08.18	912	"Kartenzahlung Conrad Electronic SE 153390//Muench 2018-08-06T14:57:29 KFN 1 VJ 				01700	25,61			0,00	
597	01406	Abziehbare Vorsteuer 19 %	08.08.18	552	"Lexware Haufe DEUTDE6FXXX DE47680700300035041300 Re-Nr. 0639381668 - Lexware bu	Haufe Lexware			01700	8,15			0,00	
598	01406	Abziehbare Vorsteuer 19 %	08.08.18	553		"Lexware Haufe DEUTDE6FXXX DE47680700300035041300 Re-Nr. 0639381668 - Lexware b	Haufe Lexware			01700	8,15			0,00	
599	01406	Abziehbare Vorsteuer 19 %	08.08.18	553	<Storno> 	"Lexware Haufe DEUTDE6FXXX DE47680700300035041300 Re-Nr. 0639381668 - 	Haufe Lexware			01700	-8,15			0,00	
784	01406	Abziehbare Vorsteuer 19 %	08.08.18	702	"A.T.U AUTO-TEILE-UNGER 060814191067973201200003380 ELV6562 0014 06.08 14.19 ME1				01700	18,44			0,00	
27	01406	Abziehbare Vorsteuer 19 %	09.08.18	27	2-fach Verteiler, Voltkraft Kfz-Wechselrichter, Autoverlängerung ohne Stecker	M-ZO 523 | 7			01600	6,54			0,00	
422	01406	Abziehbare Vorsteuer 19 %	09.08.18	388	Conrad Electronic SE	Zusatzzubehˆr el.			01600	6,54			0,00	
423	01406	Abziehbare Vorsteuer 19 %	09.08.18	388	<Storno> Conrad Electronic SE	Zusatzzubehˆr el.			01600	-6,54			0,00	
633	01406	Abziehbare Vorsteuer 19 %	13.08.18	578	"Telefonica Germany GmbH + Co. OHG Kd-Nr.:17337791,Rg-Nr.:1878834371/5 ,Mehr Inf		Handy - O2		01700	2,55			0,00	
2.297	01406	Abziehbare Vorsteuer 19 %	13.08.18	1422	Audi A8 Kauf - Teilanzahlung bar				01600	798,32			0,00	
2.298	01406	Abziehbare Vorsteuer 19 %	13.08.18	1422	<Storno> Audi A8 Kauf - Teilanzahlung bar				01600	-798,32			0,00	
2.299	01406	Abziehbare Vorsteuer 19 %	13.08.18	1423	Audi A8 Kauf - Teilanzahlung bar				01600	798,32			0,00	
2.512	01406	Abziehbare Vorsteuer 19 %	14.08.18	626	"CAMPING-CENTER FORSTINNING CAMPING-CENTER FO ELV52030238 10.08 15.41 End-to-End		Solarpanel		01700	87,66			0,00	
2.545	01406	Abziehbare Vorsteuer 19 %	14.08.18	626	<Storno> "CAMPING-CENTER FORSTINNING CAMPING-CENTER FO ELV52030238 10.08 15.41 E		Solarpanel		01700	-87,66			0,00	
2.546	01406	Abziehbare Vorsteuer 19 %	14.08.18	626	"CAMPING-CENTER FORSTINNING CAMPING-CENTER FO ELV52030238 10.08 15.41 End-to-End		Solarpanel		01700	87,66			0,00	
1.382	01406	Abziehbare Vorsteuer 19 %	15.08.18	1232	"Studiengemeinschaft Werner Kamprath Darmstadt GmbH Rechnung 102157191 End-to-En		SAP Lehrgang		01700	17,56			0,00	
18	01406	Abziehbare Vorsteuer 19 %	19.08.18	18	Agip Service Station, Aschheim	M-RO 2974			01600	14,49			0,00	
150	01406	Abziehbare Vorsteuer 19 %	19.08.18	124	Hotel Schloss Berg, Seestraıe 17, 82335 Berg				01600	3,98			0,00	
526	01406	Abziehbare Vorsteuer 19 %	19.08.18	483	Agip Service Station, Aschheim	M-RO 2974	MRU-Bremen		01600	15,64			0,00	
2.498	01406	Abziehbare Vorsteuer 19 %	19.08.18	1485	Hotel Schloss Berg, Seestra√µe 17, 82335 Berg				01600		3,98		0,00	
432	01406	Abziehbare Vorsteuer 19 %	20.08.18	397	Einzelticket Erwachsener, BSAG				01600	0,45			0,00	
691	01406	Abziehbare Vorsteuer 19 %	20.08.18	631	"MAHAG Automobilhandel GmbH HYVEDEMMXXX DE96700202700002765144 Fahrzeug Anzahlun				01700	343,12			0,00	
698	01406	Abziehbare Vorsteuer 19 %	20.08.18	636		"MAHAG Automobilhandel GmbH HYVEDEMMXXX DE96700202700002765144 Fahrzeug 10 7003				01700	478,99			0,00	
174	01406	Abziehbare Vorsteuer 19 %	21.08.18	169	"Allg.Deutscher Automobil-Club ADAC e.V. ADAC E.V. RICHTER ANNE BEITRAG: 01. 08.				01700	13,41			0,00	
449	01406	Abziehbare Vorsteuer 19 %	21.08.18	413	Kurzzeitparkplatz Bremen	M-R 7408	MRU-Bremen		01600	3,19			0,00	
473	01406	Abziehbare Vorsteuer 19 %	21.08.18	433	Parkplatz, Flughafen Bremen GmbH, McDonalds	M-RO 2974	MRU-Bremen		01600	0,64			0,00	
658	01406	Abziehbare Vorsteuer 19 %	21.08.18	602		"PayPal (Europe) S.a.r.l. et Cie., S .C.A. PP.2280.PP . FREELANCEDE, Ihr Einka 		Abo - Freelance		01700	28,48			0,00	
2.642	01406	Abziehbare Vorsteuer 19 %	21.08.18	361	"MARITIM HOTEL - BREMEN BREMEN 000"		MRU-Bremen		01750	3,03			0,00	
474	01406	Abziehbare Vorsteuer 19 %	22.08.18	434	Parkplatz, Flughafen Bremen GmbH, McDonalds	M-RO 2974	MRU-Bremen		01600	0,64			0,00	
607	01406	Abziehbare Vorsteuer 19 %	23.08.18	561	"mobilcom-debitel Kd 0014627444 Wir sagen danke. RG-N r. M18052004695 92,19 EUR 		Handy - Mobilcom		01700	14,72			0,00	
617	01406	Abziehbare Vorsteuer 19 %	23.08.18	561	<Storno> "mobilcom-debitel Kd 0014627444 Wir sagen danke. RG-N r. M18052004695 9		Handy - Mobilcom		01700	-14,72			0,00	
178	01406	Abziehbare Vorsteuer 19 %	24.08.18	173	Maritim Hotel&Congress Centrum Bremen		MRU-Bremen		01700	9,10			0,00	
457	01406	Abziehbare Vorsteuer 19 %	24.08.18	419	Parkplatz, Flughafen Bremen GmbH, McDonalds	M-RO 2974	MRU-Bremen		01600	0,64			0,00	
477	01406	Abziehbare Vorsteuer 19 %	27.08.18	437	Flughafen Bremen Gmbh	M-RO 2974	MRU-Bremen		01600	0,64			0,00	
529	01406	Abziehbare Vorsteuer 19 %	27.08.18	486	"Kartenzahlung SB-Tank. 0480//Bremen/DE 2018-08-24T17:34:16 KFN 1 VJ 2012"	M-RO 2974	MRU-Bremen		01700	18,00			0,00	
545	01406	Abziehbare Vorsteuer 19 %	27.08.18	502		"Kartenzahlung AGIP ASCHHEIM, EICHENDORFFSTR.20//A 2018-08-26T20:53:40 KFN 1 VJ	M-RO 2974	MRU-Bremen		01700	7,68			0,00	
618	01406	Abziehbare Vorsteuer 19 %	27.08.18	561	"mobilcom-debitel Kd 0014627444 Wir sagen danke. RG-N r. M18052004695 92,19 EUR 		Handy - Mobilcom		01700	14,72			0,00	
1.653	01406	Abziehbare Vorsteuer 19 %	27.08.18	437	<Storno> Flughafen Bremen Gmbh	M-RO 2974	MRU-Bremen		01600	-0,64			0,00	
1.654	01406	Abziehbare Vorsteuer 19 %	27.08.18	437	Flughafen Bremen Gmbh	M-RO 2974	MRU-Bremen		01600	0,64			0,00	
2.211	01406	Abziehbare Vorsteuer 19 %	27.08.18	1414	"PAYPAL *MICROSOFT OFFI 35314369001 006"				01750	15,81			0,00	
2.212	01406	Abziehbare Vorsteuer 19 %	27.08.18	1414	<Storno> "PAYPAL *MICROSOFT OFFI 35314369001 006"				01750	-15,81			0,00	
2.213	01406	Abziehbare Vorsteuer 19 %	27.08.18	1414	"PAYPAL *MICROSOFT OFFI 35314369001 006"	Office 2010			01750	15,81			0,00	
2.250	01406	Abziehbare Vorsteuer 19 %	27.08.18	415	Kurzzeitparkplatz Bremen	M-RO 2974	MRU-Bremen		01600	3,19			0,00	
458	01406	Abziehbare Vorsteuer 19 %	28.08.18	420	Parkplatz, Flughafen Bremen GmbH, McDonalds	M-RO 2974	MRU-Bremen		01600	0,64			0,00	
485	01406	Abziehbare Vorsteuer 19 %	28.08.18	445	Parkplatz, Flughafen Bremen GmbH, McDonalds	M-RO 2974	MRU-Bremen		01600	0,64			0,00	
528	01406	Abziehbare Vorsteuer 19 %	28.08.18	485	"Kartenzahlung Kartenzahlung Aral Tankstelle BuchholzAller An de 2018-08-27T03:5	M-RO 2974	MRU-Bremen		01700	20,83			0,00	
448	01406	Abziehbare Vorsteuer 19 %	29.08.18	412	Flughafen Bremen GmbH	M-RO 2974	Telefonica		01600	0,64			0,00	
455	01406	Abziehbare Vorsteuer 19 %	29.08.18	417	Kurzzeitparkplatz Bremen	M-RO 2974	MRU-Bremen		01600	0,80			0,00	
481	01406	Abziehbare Vorsteuer 19 %	29.08.18	441	Parkplatz Bürgerweide, Theodor-Heuss-Allee 15x, Bremen	M-RO 2974	MRU-Bremen		01600	0,80			0,00	
1.568	01406	Abziehbare Vorsteuer 19 %	29.08.18	412	<Storno> Flughafen Bremen GmbH	M-RO 2974	Telefonica		01600	-0,64			0,00	
1.569	01406	Abziehbare Vorsteuer 19 %	29.08.18	412	Flughafen Bremen GmbH	M-RO 2974	MRU-Bremen		01600	0,64			0,00	
475	01406	Abziehbare Vorsteuer 19 %	30.08.18	435	Parkplatz, Flughafen Bremen GmbH, McDonalds	M-RO 2974	MRU-Bremen		01600	0,64			0,00	
179	01406	Abziehbare Vorsteuer 19 %	31.08.18	174	INTERCITY HOTEL BREMEN 000		MRU-Bremen		01700	7,66			0,00	
181	01406	Abziehbare Vorsteuer 19 %	31.08.18	174	<Storno> INTERCITY HOTEL BREMEN 000		MRU-Bremen		01700	-7,66			0,00	
456	01406	Abziehbare Vorsteuer 19 %	31.08.18	418	Parkplatz Bürgerweide, Theodor-Heuss-Allee 15x, Bremen	M-RO 2974	Telefonica		01600	0,80			0,00	
480	01406	Abziehbare Vorsteuer 19 %	31.08.18	440	Flughafen Bremen Gmbh	M-RO 2974	MRU-Bremen		01600	0,64			0,00	
723	01406	Abziehbare Vorsteuer 19 %	31.08.18	657	"JET TANKSTELLEN DEUTSCHLAND 310817330113713201200004800 OLV8550 1611 31.08 17.3	M-RO 2974	MRU-Bremen		01700	11,02			0,00	
724	01406	Abziehbare Vorsteuer 19 %	31.08.18	657	<Storno> "JET TANKSTELLEN DEUTSCHLAND 310817330113713201200004800 OLV8550 1611 3	M-RO 2974	MRU-Bremen		01700	-11,02			0,00	
127	01406	Abziehbare Vorsteuer 19 %	03.09.18	101	Press+Books, Willy-Brandt-Platz 1, 28215 Bremen				01600	0,23			0,00	
171	01406	Abziehbare Vorsteuer 19 %	03.09.18	166	Berlin AB		÷PNV		01600	1,44			0,00	
398	01406	Abziehbare Vorsteuer 19 %	03.09.18	366	Parkplatz, Flughafen Bremen GmbH, McDonalds	M-RO 2974	MRU-Bremen		01600	0,64			0,00	
537	01406	Abziehbare Vorsteuer 19 %	03.09.18	494		"Kartenzahlung ALLGUTH Unterfˆhring//Unterfˆhring/ 2018-09-02T17:20:21 KFN 1 VJ	M-RO 2974	MRU-Bremen		01700	17,35			0,00	
538	01406	Abziehbare Vorsteuer 19 %	03.09.18	495		"Kartenzahlung ALLGUTH Unterfˆhring//Unterfˆhring/ 2018-09-02T- Abblendlicht	M-RO 2974	MRU-Bremen		01700	2,07			0,00	
648	01406	Abziehbare Vorsteuer 19 %	03.09.18	593	"Vodafone GmbH Kd.Nr. 001910905173 VK 1018840053 R g.Nr. 003532163927 vom 19.09.		Festnetz - Vodafone		01700	6,22			0,00	
2.218	01406	Abziehbare Vorsteuer 19 %	03.09.18	174	INTERCITY HOTEL BREMEN 000		MRU-Bremen		01750	7,66			0,00	
2.300	01406	Abziehbare Vorsteuer 19 %	03.09.18	593	<Storno> "Vodafone GmbH Kd.Nr. 001910905173 VK 1018840053 R g.Nr. 003532163927 v		Festnetz - Vodafone		01700	-6,22			0,00	
399	01406	Abziehbare Vorsteuer 19 %	04.09.18	367	Parkplatz, Flughafen Bremen GmbH, McDonalds	M-RO 2974	MRU-Bremen		01600	0,64			0,00	
542	01406	Abziehbare Vorsteuer 19 %	04.09.18	499	Tankstelle Busch, Neulander STr. 111, 28201 Bremen	M-RO 2974	MRU-Bremen		01700	11,02			0,00	
647	01406	Abziehbare Vorsteuer 19 %	04.09.18	592		"Vodafone GmbH Kd.Nr. 001910905173 VK 1018840053 R g.Nr. 003528737408 vom 20.08		Festnetz - Vodafone		01700	6,22			0,00	
725	01406	Abziehbare Vorsteuer 19 %	04.09.18	657	"JET TANKSTELLEN DEUTSCHLAND 310817330113713201200004800 OLV8550 1611 31.08 17.3	M-RO 2974	MRU-Bremen		01700	11,02			0,00	
2.389	01406	Abziehbare Vorsteuer 19 %	04.09.18	499	<Storno> Tankstelle Busch, Neulander STr. 111, 28201 Bremen	M-RO 2974	MRU-Bremen		01700	-11,02			0,00	
484	01406	Abziehbare Vorsteuer 19 %	05.09.18	444	Parkplatz, Flughafen Bremen GmbH, McDonalds	M-RO 2974	MRU-Bremen		01600	0,64			0,00	
476	01406	Abziehbare Vorsteuer 19 %	06.09.18	436	Parkplatz, Flughafen Bremen GmbH, McDonalds	M-RO 2974	MRU-Bremen		01600	0,64			0,00	
23	01406	Abziehbare Vorsteuer 19 %	07.09.18	23	Tankstelle Busch, Neuenlander Str. 111, Bremen	M-RO 2974			01600	19,84			0,00	
400	01406	Abziehbare Vorsteuer 19 %	07.09.18	368	Parkplatz, Flughafen Bremen GmbH, McDonalds	M-RO 2974	MRU-Bremen		01600	0,64			0,00	
409	01406	Abziehbare Vorsteuer 19 %	07.09.18	377	Tankstelle Busch	M-RO 2974	MRU-Bremen		01600	19,86			0,00	
1.646	01406	Abziehbare Vorsteuer 19 %	07.09.18	1386	Tankstelle Busch, Neuenlander Str. 111, Bremen	M-RO 2974	MRU-Bremen		01600		19,86		0,00	
401	01406	Abziehbare Vorsteuer 19 %	10.09.18	369	Parkplatz, Flughafen Bremen GmbH, McDonalds	M-RO 2974	Commerzbank		01600	0,64			0,00	
417	01406	Abziehbare Vorsteuer 19 %	10.09.18	383	Swissotel Bremen, Hillmannplatz 20, 28195 Bremen		MRU-Bremen		01700	7,18			0,00	
1.560	01406	Abziehbare Vorsteuer 19 %	10.09.18	369	<Storno> Parkplatz, Flughafen Bremen GmbH, McDonalds	M-RO 2974	Commerzbank		01600	-0,64			0,00	
1.604	01406	Abziehbare Vorsteuer 19 %	10.09.18	383	<Storno> Swissotel Bremen, Hillmannplatz 20, 28195 Bremen		MRU-Bremen		01700	-7,18			0,00	
1.605	01406	Abziehbare Vorsteuer 19 %	10.09.18	383	Swissotel Bremen, Hillmannplatz 20, 28195 Bremen		MRU-Bremen		01700	7,18			0,00	
2.244	01406	Abziehbare Vorsteuer 19 %	10.09.18	383	<Storno> Swissotel Bremen, Hillmannplatz 20, 28195 Bremen		MRU-Bremen		01700	-7,18			0,00	
2.245	01406	Abziehbare Vorsteuer 19 %	10.09.18	383	Swissotel Bremen, Hillmannplatz 20, 28195 Bremen		MRU-Bremen		01700	7,18			0,00	
402	01406	Abziehbare Vorsteuer 19 %	11.09.18	370	Parkplatz, Flughafen Bremen GmbH, McDonalds	M-RO 2974	Commerzbank		01600	0,64			0,00	
